Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,RepNumber,Deductible,DriverRating,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,ClaimSize,Accident_date,claim_date,year_claim,Accident_datetime,claim_datetime,days_btw_claim
6,2,5,1,1,5,6,2,0,2,0.2279515345412083,1,3,1,2,0,9,-0.1756301196323356,2.0,4,3,8,6,0,1,0,1,0.16723525411064472,1,-0.6559160337512795,12,12,-0.046505565716158846,-0.10038758876248216,0.08671748964518625,-0.49489628685439924
4,3,4,2,1,5,4,4,0,2,-0.4344406376959841,1,5,2,3,0,14,-0.1756301196323356,1.0,4,1,6,5,0,3,0,1,0.16723525411064472,2,1.7749968071733957,18,26,-0.046505565716158846,0.07333445096570217,0.22421772010265797,-0.4304399286064186
7,3,4,9,1,4,7,3,0,2,-0.2136432469502533,1,4,2,2,0,15,-0.1756301196323356,2.0,4,0,7,6,0,3,0,1,0.16723525411064472,3,-0.7218140070105473,18,18,-0.046505565716158846,-0.2140965602209301,-0.0186018358116006,-0.49489628685439924
7,2,3,8,2,3,7,2,0,2,0.2279515345412083,1,3,1,3,0,11,-0.1756301196323356,2.0,4,4,7,6,0,2,0,1,0.16723525411064472,1,2.1223664492530268,10,10,-0.046505565716158846,-0.18882789989683055,0.004802458734352033,-0.49489628685439924
11,1,1,5,1,2,11,2,1,2,2.2887271815013626,1,3,1,2,0,13,-0.1756301196323356,4.0,4,3,8,9,0,3,0,1,0.16723525411064472,1,-0.7141046805859335,1,9,-0.046505565716158846,-0.548906309515249,-0.3521130330914256,-0.4304399286064186
5,3,1,1,1,2,5,4,0,2,-0.8024362889388688,1,5,2,2,0,6,-0.1756301196323356,3.0,4,3,7,5,0,3,0,1,0.16723525411064472,2,-0.594153453368322,15,23,-0.046505565716158846,-0.011947277628133779,0.14522822601006782,-0.4304399286064186
4,3,6,2,2,2,4,3,0,2,0.2279515345412083,1,3,1,2,0,1,-0.1756301196323356,3.0,4,0,6,6,0,0,0,1,0.16723525411064472,1,-0.5893321660626253,20,16,1.0798650856845913,0.06701728588467729,-0.8172733871922342,2.421753923866725
9,4,1,1,1,1,9,4,0,1,-0.4344406376959841,1,5,2,3,0,5,-0.1756301196323356,3.0,4,1,5,5,0,0,0,1,0.16723525411064472,2,0.6350094551617356,22,22,-0.046505565716158846,-0.42256300789475126,-0.21168726581570982,-0.49489628685439924
8,4,5,3,1,5,9,1,0,2,1.0375419672755546,2,4,2,3,0,9,-0.1756301196323356,4.0,4,3,8,7,0,1,0,1,0.16723525411064472,3,-0.06018696052126398,26,5,-0.046505565716158846,-0.33728127930091534,-0.16195313990556048,-0.41432583904442344
6,4,5,5,1,1,6,4,1,2,-0.2136432469502533,1,5,2,2,0,8,-0.1756301196323356,1.0,4,3,6,6,0,2,0,1,0.16723525411064472,2,-0.7156836460565359,26,22,1.0798650856845913,-0.14460774432965637,-1.0132843540145875,2.421753923866725
3,1,1,2,1,3,3,2,0,2,1.4791367487670162,1,3,1,3,0,16,-0.1756301196323356,2.0,4,3,8,8,0,0,0,1,0.16723525411064472,1,1.5418226585453594,1,10,-0.046505565716158846,0.2249464129102994,0.3617179505601297,-0.42238288382542105
5,3,2,6,1,1,6,2,0,2,1.4055376185184392,1,4,2,3,0,11,6.733750489149868,2.0,4,1,8,8,0,3,0,1,0.16723525411064472,3,1.2936926811380614,16,8,-0.046505565716158846,-0.01510586016864622,0.09841963691816256,-0.3095842568914549
5,3,7,1,1,1,5,3,0,2,1.3319384882698624,1,2,1,6,0,1,-0.1756301196323356,1.0,4,0,8,8,0,0,0,1,0.16723525411064472,2,1.0364123319891172,21,15,1.0798650856845913,-0.030898772871208433,-0.9021139549213125,2.40563983430473
8,3,1,6,1,1,8,4,0,2,-0.9496345494360227,1,4,2,2,0,15,-0.1756301196323356,2.0,4,0,7,5,0,0,0,1,0.16723525411064472,3,-0.7304533719352118,15,22,-0.046505565716158846,-0.30253687135527846,-0.12099562445014338,-0.43849697338741617
4,4,2,1,1,4,4,4,0,1,-1.3176302006789073,1,2,1,6,0,3,-0.1756301196323356,3.0,4,1,4,4,0,2,4,2,0.16723525411064472,2,1.0122127422375538,23,25,-0.046505565716158846,0.05754153826313996,0.22714325692090206,-0.47878219729240407
3,4,1,5,1,1,4,1,0,1,-0.8024362889388688,1,3,1,4,0,6,-0.1756301196323356,3.0,4,4,7,5,0,1,0,1,0.16723525411064472,1,0.5897633931007368,22,1,-0.046505565716158846,0.1586161795595381,0.29735614055876,-0.41432583904442344
3,4,7,6,1,2,3,5,0,1,-0.06644498645309943,1,3,1,6,0,16,-0.1756301196323356,3.0,4,3,7,6,0,3,0,1,0.16723525411064472,1,2.203199313068285,28,30,-0.046505565716158846,0.13966468431646345,0.3032072141952481,-0.47878219729240407
11,2,6,6,1,1,11,3,0,1,-0.5080397679445611,1,5,2,2,0,1,2.1274967499617325,4.0,4,3,6,5,0,0,3,1,0.16723525411064472,2,-0.543192315801176,13,15,-0.046505565716158846,-0.5868093000013983,-0.3696662540008901,-0.47878219729240407
8,3,3,2,1,4,8,3,0,2,-0.06644498645309943,1,3,1,2,0,15,-0.1756301196323356,3.0,4,0,8,6,0,3,0,1,0.16723525411064472,1,-0.8115088067714755,17,18,-0.046505565716158846,-0.3088540364363034,-0.10929347717716706,-0.4868392420734017
7,5,6,2,1,4,8,1,0,1,-1.3176302006789073,1,3,1,3,0,16,-0.1756301196323356,4.0,4,3,5,4,0,1,0,1,0.16723525411064472,1,-0.4219084193553222,31,4,-0.046505565716158846,-0.25515813324759185,-0.06833596172174995,-0.46266810773040895
3,1,1,6,1,3,3,2,0,2,1.773533269761324,2,4,2,3,0,2,-0.1756301196323356,3.0,4,1,7,8,0,2,0,1,0.16723525411064472,3,-0.3828320583368571,1,10,-0.046505565716158846,0.2249464129102994,0.3617179505601297,-0.42238288382542105
6,3,2,1,1,1,7,2,1,1,-0.2136432469502533,1,3,1,2,0,16,-0.1756301196323356,3.0,4,3,6,6,1,0,0,1,0.16723525411064472,1,-0.6781265441453778,16,8,-0.046505565716158846,-0.11302191892453194,0.010653532370840192,-0.31764130167245247
6,2,1,6,1,3,6,3,1,2,0.595947185784093,1,3,1,2,0,13,-0.1756301196323356,4.0,4,4,6,7,0,0,0,1,0.16723525411064472,1,-0.42314995733449257,8,17,-0.046505565716158846,-0.0877532586004324,0.07208980555396585,-0.42238288382542105
6,3,2,1,1,3,6,3,0,2,-0.581638898193138,2,3,1,2,0,13,-0.1756301196323356,4.0,4,4,6,5,0,3,0,1,0.16723525411064472,1,-0.4470112394104198,16,17,-0.046505565716158846,-0.11302191892453194,0.07208980555396585,-0.4868392420734017
5,2,3,1,2,4,5,2,0,1,-2.9368110661476,1,5,2,6,0,15,-0.1756301196323356,1.0,4,0,8,1,0,0,0,1,0.16723525411064472,2,1.1104907828201915,10,11,-0.046505565716158846,0.0038456350744284335,0.1803346678289968,-0.4868392420734017
4,2,4,1,1,5,4,2,0,2,2.0679297907556315,2,5,2,2,0,12,-0.1756301196323356,3.0,4,1,8,9,0,3,0,1,0.16723525411064472,2,-0.6945630266541652,11,12,-0.046505565716158846,0.09544452874928926,0.2651752355580751,-0.4868392420734017
3,5,3,4,1,3,4,1,0,2,-0.4344406376959841,2,4,2,6,0,4,-0.1756301196323356,3.0,2,1,6,5,0,0,0,1,0.16723525411064472,3,1.0256929585446495,31,3,-0.046505565716158846,0.13018893669492612,0.2915050669222718,-0.4707251525114065
3,4,3,3,1,2,4,1,0,2,1.699934139512747,1,3,1,6,0,7,-0.1756301196323356,1.0,4,3,7,8,0,3,0,1,0.16723525411064472,1,2.4020502345341757,24,2,-0.046505565716158846,0.15229901447851324,0.2944306037405159,-0.42238288382542105
4,1,4,12,1,4,4,1,0,1,2.1415289210042086,1,5,2,6,0,4,-0.1756301196323356,2.0,4,3,8,9,0,1,0,3,0.16723525411064472,2,1.9310694437063243,4,4,-0.046505565716158846,0.11755460653287636,0.2885795301040277,-0.49489628685439924
4,1,7,12,1,2,5,2,0,2,1.773533269761324,2,4,2,6,0,10,-0.1756301196323356,2.0,4,0,7,8,0,0,0,1,0.16723525411064472,3,1.5423740618853816,7,9,-0.046505565716158846,0.10807885891133903,0.18618574146548494,-0.2370708538624767
4,1,7,6,1,2,4,1,0,2,-0.14004411670167638,1,5,2,2,0,4,-0.1756301196323356,2.0,4,3,7,6,0,0,0,1,0.16723525411064472,2,-0.7908263249727688,7,2,1.0798650856845913,0.10807885891133903,-0.7763158717368172,2.4136968790857276
3,4,5,3,1,3,3,5,1,2,0.007154143795477499,1,3,1,2,0,3,-0.1756301196323356,2.0,4,3,5,6,0,0,0,1,0.16723525411064472,1,-0.5915346971332379,26,31,-0.046505565716158846,0.14598184939748834,0.300281677377004,-0.45461106294941134
4,2,4,5,1,5,5,1,0,2,0.522348055535516,2,5,2,2,0,13,-0.1756301196323356,4.0,4,3,8,7,0,2,0,1,0.16723525411064472,2,-0.6130730337049255,11,5,-0.046505565716158846,0.09544452874928926,0.19788788873846128,-0.30152721211045735
3,2,2,3,1,6,3,2,0,2,0.2279515345412083,2,5,2,2,0,15,-0.1756301196323356,4.0,4,1,5,6,0,1,0,1,0.16723525411064472,2,-0.7107951044024674,9,13,-0.046505565716158846,0.19967775258619985,0.35294134010539746,-0.46266810773040895
3,3,5,2,1,3,3,4,0,1,-0.8024362889388688,2,5,2,2,0,5,-0.1756301196323356,2.0,4,1,6,5,0,0,0,1,0.16723525411064472,2,-0.525275825993461,19,24,-0.046505565716158846,0.16809192718107543,0.3207604351047126,-0.45461106294941134
11,2,6,3,1,2,3,3,0,2,0.7431454462812468,1,3,1,3,0,6,-0.1756301196323356,4.0,4,1,8,7,0,3,4,2,0.16723525411064472,1,0.16081656523051452,13,16,1.0798650856845913,-0.5868093000013983,-0.7265817458266678,0.5041772659893006
12,3,4,6,1,4,12,3,0,2,-0.2136432469502533,2,3,1,2,0,12,-0.1756301196323356,3.0,4,4,7,6,0,0,0,1,0.16723525411064472,1,-0.28050834567599364,18,18,-0.046505565716158846,-0.6973596889193338,-0.46620896900294473,-0.49489628685439924
1,1,2,5,1,2,2,2,0,1,-0.4344406376959841,1,3,1,3,0,11,-0.1756301196323356,3.0,4,4,6,5,0,1,0,1,0.16723525411064472,1,-0.19740622730829702,2,9,-0.046505565716158846,0.4081442002600211,0.446558518289208,-0.18872858517649121
3,2,2,2,1,4,3,2,0,2,0.37514979503836215,1,5,2,2,1,11,-0.1756301196323356,3.0,4,3,7,6,0,2,0,1,0.16723525411064472,2,-0.7217654204394388,9,11,-0.046505565716158846,0.19967775258619985,0.35879241374188564,-0.47878219729240407
1,4,5,5,1,5,1,5,0,2,-0.9496345494360227,1,3,1,6,0,11,-0.1756301196323356,4.0,4,3,7,5,0,3,0,1,0.16723525411064472,1,2.0319198919455523,26,31,-0.046505565716158846,0.33233821928772245,0.4728883496534047,-0.45461106294941134
2,1,5,5,1,1,2,2,1,1,-0.8024362889388688,1,3,1,6,0,9,-0.1756301196323356,4.0,4,4,6,5,0,1,0,1,0.16723525411064472,1,1.5028224820221354,5,8,-0.046505565716158846,0.300752393882598,0.4494840551074521,-0.4707251525114065
2,2,6,6,1,4,2,3,1,2,0.007154143795477499,1,5,2,1,0,2,6.733750489149868,4.0,4,3,7,6,0,1,0,1,0.16723525411064472,2,-0.5349322919064879,13,18,-0.046505565716158846,0.2754837335584985,0.4202286869250113,-0.45461106294941134
2,3,1,2,1,5,2,3,0,1,-1.0232336796845996,2,3,1,2,0,4,-0.1756301196323356,2.0,4,3,6,5,0,2,0,1,0.16723525411064472,1,-0.49524998613351895,15,19,-0.046505565716158846,0.2691665684774736,0.4173031501067672,-0.46266810773040895
2,3,1,1,1,5,2,3,0,1,-2.9368110661476,1,5,2,6,0,7,-0.1756301196323356,4.0,4,3,8,1,0,0,0,1,0.16723525411064472,2,2.7371150989190665,15,19,-0.046505565716158846,0.2691665684774736,0.4173031501067672,-0.46266810773040895
2,4,6,6,1,1,2,5,1,1,-0.8024362889388688,1,3,1,1,0,6,-0.1756301196323356,4.0,4,3,7,5,0,1,0,1,0.16723525411064472,1,-0.7694248837500748,27,28,-0.046505565716158846,0.2312635779913243,0.3909733187425705,-0.4868392420734017
2,4,6,2,1,1,3,4,0,2,0.8167445765298238,1,4,2,1,0,13,-0.1756301196323356,4.0,4,1,7,7,0,0,0,1,0.16723525411064472,3,-0.5587524719312408,27,22,-0.046505565716158846,0.2312635779913243,0.32661150874120076,-0.3095842568914549
3,3,3,5,1,3,3,3,0,2,0.522348055535516,2,7,3,6,0,9,-0.1756301196323356,4.0,4,3,8,7,0,1,0,1,0.16723525411064472,1,1.8805992102842044,17,17,-0.046505565716158846,0.17440909226210033,0.34123919283242116,-0.49489628685439924
3,4,3,6,1,3,3,4,1,2,-1.0232336796845996,1,5,2,2,0,6,-0.1756301196323356,1.0,4,3,2,5,0,3,0,1,0.16723525411064472,2,-0.8159562716522615,24,24,-0.046505565716158846,0.15229901447851324,0.3207604351047126,-0.49489628685439924
3,4,5,1,1,5,3,4,1,1,-0.3608415074474072,1,3,1,2,0,3,-0.1756301196323356,3.0,4,4,6,5,0,3,0,1,0.16723525411064472,1,0.8592073717941653,26,26,-0.046505565716158846,0.14598184939748834,0.31490936146822446,-0.49489628685439924
4,1,1,5,1,1,4,1,0,2,0.3015506647897852,1,3,1,3,0,6,-0.1756301196323356,3.0,4,1,8,6,0,2,2,2,0.16723525411064472,1,0.11581401103165716,1,1,-0.046505565716158846,0.1270303541544137,0.29735614055876,-0.49489628685439924
4,2,5,6,1,2,4,2,1,1,-1.2440310704303303,2,4,2,2,0,15,-0.1756301196323356,1.0,4,3,3,4,0,0,0,1,0.16723525411064472,3,-0.6786056697062658,12,9,1.0798650856845913,0.09228594620877682,-0.7967946294645257,2.4298109686477227
4,3,7,3,2,1,4,3,0,2,-0.8024362889388688,1,4,2,2,0,6,-0.1756301196323356,2.0,4,3,6,5,0,2,0,1,0.16723525411064472,3,-0.7145064830315655,21,15,1.0798650856845913,0.06385870334416484,-0.8143478503739902,2.40563983430473
4,3,2,4,1,2,4,3,1,1,1.4791367487670162,2,4,2,1,0,15,-0.1756301196323356,3.0,4,0,8,8,0,1,0,1,0.16723525411064472,3,-0.7459921881913273,16,16,-0.046505565716158846,0.07965161604672705,0.2534730882850988,-0.49489628685439924
5,1,7,5,2,2,5,1,0,2,-0.2872423771988302,1,4,2,3,0,11,-0.1756301196323356,4.0,4,3,7,6,0,3,0,1,0.16723525411064472,3,0.1986132697640875,7,2,1.0798650856845913,0.01332138269596576,-0.8640819762841395,2.4136968790857276
5,1,5,6,1,1,5,2,0,2,-0.2136432469502533,2,4,2,1,0,6,-0.1756301196323356,4.0,4,0,8,6,0,0,0,1,0.16723525411064472,3,-0.7722066806677227,5,8,-0.046505565716158846,0.019638547776990645,0.18911127828372903,-0.4707251525114065
5,2,2,8,1,2,5,3,0,1,-0.581638898193138,1,4,2,3,0,7,-0.1756301196323356,3.0,4,1,6,5,0,0,0,1,0.16723525411064472,3,0.09940686319132802,9,16,-0.046505565716158846,0.007004217614940876,0.1657069837377764,-0.43849697338741617
6,5,4,1,2,4,6,5,0,2,0.9639428370269776,1,5,2,2,0,15,-0.1756301196323356,1.0,4,0,8,7,0,1,0,1,0.16723525411064472,2,-0.5174298824958223,30,30,-0.046505565716158846,-0.15724207449170613,0.03405782691679283,-0.49489628685439924
9,3,4,3,1,1,10,1,0,2,0.15435240429263136,1,5,2,2,0,11,-0.1756301196323356,4.0,4,3,7,6,0,0,0,1,0.16723525411064472,2,-0.6893361861736329,18,1,-0.046505565716158846,-0.40992867773270153,-0.23801709717990654,-0.3901547047014307
9,3,3,5,2,4,9,3,0,1,0.37514979503836215,1,5,2,3,0,10,-0.1756301196323356,1.0,4,0,7,6,0,2,0,1,0.16723525411064472,2,-0.7531953394134919,17,18,-0.046505565716158846,-0.4067700951921891,-0.19998511854273351,-0.4868392420734017
10,5,6,3,1,4,11,1,0,1,-0.5080397679445611,1,3,1,3,0,7,2.1274967499617325,4.0,4,3,6,5,0,2,3,1,0.16723525411064472,1,-0.11483130166664168,31,4,-0.046505565716158846,-0.5457477269747365,-0.3374853490002052,-0.46266810773040895
11,4,6,5,1,1,11,5,0,2,-0.7288371586902919,1,3,1,3,0,3,-0.1756301196323356,1.0,4,3,7,5,0,0,0,3,0.16723525411064472,1,-0.8507539805995451,27,29,-0.046505565716158846,-0.6310294555685725,-0.41062376945630724,-0.47878219729240407
2,1,5,1,1,1,2,1,0,1,-0.581638898193138,1,3,1,2,0,8,-0.1756301196323356,3.0,4,4,7,5,0,1,0,1,0.16723525411064472,1,0.3892436357768518,5,1,1.0798650856845913,0.300752393882598,-0.5978581258239283,2.4136968790857276
2,3,6,2,1,4,3,1,1,2,-0.9496345494360227,1,3,1,2,0,9,-0.1756301196323356,2.0,4,3,6,5,0,0,0,1,0.16723525411064472,1,-0.6304996984512661,20,4,-0.046505565716158846,0.2533736557749114,0.37927117146959416,-0.39821174948242827
2,4,2,2,1,4,2,4,0,2,0.3015506647897852,2,3,1,2,0,16,-0.1756301196323356,1.0,4,3,7,6,0,3,0,1,0.16723525411064472,1,-0.7477970924656718,23,25,-0.046505565716158846,0.24389790815337406,0.39974992919730273,-0.47878219729240407
3,2,3,1,1,3,4,1,0,2,-0.3608415074474072,1,2,1,6,1,9,-0.1756301196323356,4.0,4,0,6,5,0,0,0,1,0.16723525411064472,2,1.015334297586049,10,3,-0.046505565716158846,0.19651917004568742,0.2915050669222718,-0.30152721211045735
2,5,2,3,1,3,3,1,0,2,0.08075327404405443,1,3,1,2,0,5,-0.1756301196323356,4.0,4,1,7,6,0,3,4,2,0.16723525411064472,1,-0.7623259477182303,28,3,-0.046505565716158846,0.22810499545081184,0.38219670828783825,-0.4707251525114065
3,1,4,14,1,2,3,3,0,2,-0.2136432469502533,1,5,2,4,0,2,-0.1756301196323356,2.0,4,3,7,6,0,3,0,1,0.16723525411064472,2,1.3532605838304768,4,16,-0.046505565716158846,0.21547066528876208,0.34416472965066525,-0.39821174948242827
3,3,7,3,2,1,3,3,0,1,-0.5080397679445611,1,5,2,2,0,2,-0.1756301196323356,1.0,4,1,5,5,0,3,0,1,0.16723525411064472,2,-0.6230956858811241,21,15,1.0798650856845913,0.16177476210005054,-0.7236562090084236,2.40563983430473
3,3,7,5,1,3,3,4,0,1,-0.8024362889388688,1,5,2,2,0,10,-0.1756301196323356,4.0,4,1,5,5,0,0,0,1,0.16723525411064472,2,-0.4976945713983282,21,24,-0.046505565716158846,0.16177476210005054,0.3207604351047126,-0.4707251525114065
3,3,7,3,1,5,3,4,1,1,-0.581638898193138,1,3,1,2,0,6,-0.1756301196323356,2.0,4,3,4,5,0,2,0,1,0.16723525411064472,1,-0.5659511604779952,21,26,-0.046505565716158846,0.16177476210005054,0.31490936146822446,-0.45461106294941134
4,2,2,6,1,1,4,3,0,2,0.8903437067784007,2,4,2,3,0,10,-0.1756301196323356,2.0,4,0,8,7,0,3,0,1,0.16723525411064472,3,-0.6115657564172633,9,15,-0.046505565716158846,0.10176169383031415,0.2563986251033428,-0.4465540181684138
4,2,3,1,1,3,4,2,0,2,2.1415289210042086,1,3,1,2,0,8,-0.1756301196323356,3.0,4,3,8,9,0,3,0,1,0.16723525411064472,1,-0.49756777888203396,10,10,-0.046505565716158846,0.0986031112898017,0.2710263091945632,-0.49489628685439924
3,2,4,6,2,2,3,3,0,2,0.8903437067784007,2,5,2,2,0,7,-0.1756301196323356,3.0,4,1,8,7,0,1,0,1,0.16723525411064472,2,-0.6679674119202045,11,16,-0.046505565716158846,0.19336058750517499,0.34416472965066525,-0.45461106294941134
6,1,5,6,1,5,6,1,0,1,-0.3608415074474072,1,5,2,2,0,15,-0.1756301196323356,2.0,4,0,6,5,0,0,0,1,0.16723525411064472,2,-0.7740214702663548,5,5,-0.046505565716158846,-0.07827751097889507,0.1071962473728948,-0.49489628685439924
6,5,3,5,1,6,7,1,0,1,-1.3912293309274841,1,3,1,2,0,14,-0.1756301196323356,2.0,4,3,5,4,0,2,0,1,0.16723525411064472,1,-0.4879452223556774,30,6,-0.046505565716158846,-0.15724207449170613,0.01650460600732835,-0.4465540181684138
7,1,2,5,1,2,7,1,0,2,1.0375419672755546,1,5,2,2,0,15,-0.1756301196323356,4.0,4,3,8,7,0,1,0,1,0.16723525411064472,2,-0.5550910443727815,2,2,-0.046505565716158846,-0.16355923957273102,0.028206753280304666,-0.49489628685439924
7,3,2,6,1,4,7,3,0,2,-0.5080397679445611,2,3,1,2,0,10,-0.1756301196323356,4.0,4,3,7,5,0,0,0,1,0.16723525411064472,1,-0.6825827317828074,16,18,-0.046505565716158846,-0.2077793951399052,-0.0186018358116006,-0.47878219729240407
9,2,1,3,1,1,9,2,0,1,0.3015506647897852,1,3,1,2,0,15,-0.1756301196323356,3.0,4,0,7,6,0,2,0,1,0.16723525411064472,1,-0.6109067204740088,8,8,-0.046505565716158846,-0.3783428523275771,-0.17072975036029273,-0.49489628685439924
11,1,5,1,1,1,11,1,0,1,-1.3912293309274841,1,3,1,2,0,3,-0.1756301196323356,1.0,4,3,5,4,0,3,0,1,0.16723525411064472,1,-0.5149635150551476,5,1,1.0798650856845913,-0.5615406396772987,-1.399455214022806,2.421753923866725
11,2,4,2,1,4,11,2,1,1,-0.06644498645309943,1,4,2,2,0,4,-0.1756301196323356,3.0,4,1,6,6,0,2,0,1,0.16723525411064472,3,-0.6338723554686981,11,11,-0.046505565716158846,-0.5804921349203734,-0.3579641067279138,-0.49489628685439924
11,3,6,6,2,1,12,1,0,2,-0.2872423771988302,1,5,2,2,0,5,-0.1756301196323356,1.0,4,0,7,6,0,0,4,2,0.16723525411064472,2,-0.6690618780643757,20,1,-0.046505565716158846,-0.6089193777849854,-0.41647484309279537,-0.4062687942634259
11,1,4,5,2,1,11,1,0,2,0.08075327404405443,1,4,2,6,0,7,-0.1756301196323356,1.0,4,3,7,6,0,2,0,1,0.16723525411064472,3,2.799806546817436,4,1,1.0798650856845913,-0.5583820571367863,-1.399455214022806,2.4298109686477227
3,2,4,3,1,4,3,2,0,2,0.3015506647897852,2,2,1,6,0,4,-0.1756301196323356,3.0,4,0,7,6,0,3,0,1,0.16723525411064472,2,1.47799031135211,11,11,-0.046505565716158846,0.19336058750517499,0.35879241374188564,-0.49489628685439924
8,2,5,6,1,3,8,5,1,1,-0.5080397679445611,1,5,2,3,0,2,-0.1756301196323356,2.0,4,1,7,5,0,1,0,1,0.16723525411064472,2,1.266958011653508,12,31,-0.046505565716158846,-0.29306112373374116,-0.1473254558143401,-0.34181243601544525
8,1,2,6,1,3,8,1,0,2,-1.0232336796845996,1,3,1,3,0,13,6.733750489149868,4.0,4,4,7,5,0,1,0,1,0.16723525411064472,1,-0.3001208335747834,2,3,-0.046505565716158846,-0.2614752983286167,-0.06541042490350586,-0.4868392420734017
3,2,4,5,2,4,3,2,0,2,-1.0232336796845996,2,5,2,2,0,7,-0.1756301196323356,1.0,4,0,7,5,0,3,0,1,0.16723525411064472,2,-0.7876063163774758,11,11,-0.046505565716158846,0.19336058750517499,0.35879241374188564,-0.49489628685439924
3,2,4,6,1,2,3,5,1,2,-0.2872423771988302,1,5,2,3,1,10,-0.1756301196323356,4.0,4,3,6,6,1,1,0,1,0.16723525411064472,2,-0.2967126528564623,11,30,-0.046505565716158846,0.19336058750517499,0.3032072141952481,-0.34181243601544525
7,3,1,1,1,4,7,3,1,2,-0.5080397679445611,1,3,1,2,0,9,-0.1756301196323356,3.0,4,3,6,5,0,0,0,1,0.16723525411064472,1,-0.7105361931136611,15,18,-0.046505565716158846,-0.20462081259939277,-0.0186018358116006,-0.4707251525114065
7,2,3,1,1,3,7,2,0,2,-0.4344406376959841,1,3,1,2,0,16,-0.1756301196323356,3.0,4,4,6,5,0,2,0,1,0.16723525411064472,1,0.16840844633741034,10,10,-0.046505565716158846,-0.18882789989683055,0.004802458734352033,-0.49489628685439924
7,1,1,7,1,2,9,2,0,2,-0.6552380284417149,1,3,1,3,0,8,-0.1756301196323356,1.0,4,4,7,5,0,1,0,3,0.16723525411064472,1,1.1622722498528466,1,9,-0.046505565716158846,-0.16040065703221856,-0.1736552871785368,0.06909684781543132
3,2,5,2,1,1,3,2,0,2,-0.06644498645309943,1,5,2,2,1,15,-0.1756301196323356,3.0,4,0,7,6,0,0,0,1,0.16723525411064472,2,-0.736586251651773,12,8,1.0798650856845913,0.19020200496466252,-0.7031774512807152,2.421753923866725
6,4,1,2,1,1,6,4,0,2,2.730321962992824,1,5,2,2,0,6,-0.1756301196323356,4.0,4,3,8,9,0,0,0,1,0.16723525411064472,2,-0.6171716551415544,22,22,-0.046505565716158846,-0.13197341416760658,0.05746212146274546,-0.49489628685439924
6,3,6,1,1,2,6,3,0,2,-0.6552380284417149,2,4,2,2,0,4,-0.1756301196323356,2.0,4,3,7,5,0,3,0,1,0.16723525411064472,3,-0.5868805479657828,20,16,1.0798650856845913,-0.1256562490865817,-0.9957311331051231,2.421753923866725
3,2,5,1,1,1,3,2,1,2,0.08075327404405443,2,4,2,1,0,13,-0.1756301196323356,3.0,4,0,7,6,0,0,0,1,0.16723525411064472,3,-0.546863851091096,12,8,1.0798650856845913,0.19020200496466252,-0.7031774512807152,2.421753923866725
5,5,3,6,1,5,6,1,1,1,-0.6552380284417149,2,5,2,2,1,7,2.1274967499617325,4.0,4,0,6,5,0,0,3,2,0.16723525411064472,2,-0.643516877180081,31,5,-0.046505565716158846,-0.062484598276332855,0.1071962473728948,-0.45461106294941134
5,2,6,6,1,1,5,3,0,2,0.3015506647897852,1,4,2,4,0,16,-0.1756301196323356,2.0,4,4,8,6,0,2,0,1,0.16723525411064472,3,2.0931406440169935,13,15,-0.046505565716158846,-0.005630112547108893,0.16863252055602046,-0.47878219729240407
4,2,3,6,1,3,4,2,0,2,-0.7288371586902919,1,5,2,2,0,16,-0.1756301196323356,4.0,4,4,6,5,0,0,0,1,0.16723525411064472,2,-0.3499114912674481,10,10,-0.046505565716158846,0.0986031112898017,0.2710263091945632,-0.49489628685439924
4,2,2,3,1,2,4,3,0,2,0.7431454462812468,1,3,1,3,0,10,-0.1756301196323356,1.0,4,3,6,7,0,0,0,1,0.16723525411064472,1,1.4068197650520087,9,16,-0.046505565716158846,0.10176169383031415,0.2534730882850988,-0.43849697338741617
3,5,5,6,1,4,4,1,0,2,-0.14004411670167638,2,5,2,3,0,10,-0.1756301196323356,1.0,4,1,8,6,0,3,0,1,0.16723525411064472,2,2.269487031741319,31,4,-0.046505565716158846,0.13018893669492612,0.2885795301040277,-0.46266810773040895
3,3,1,1,1,3,4,2,0,2,-0.2136432469502533,1,3,1,3,0,12,-0.1756301196323356,3.0,4,1,8,6,0,3,0,1,0.16723525411064472,1,-0.3287106402756803,15,10,-0.046505565716158846,0.1807262573431252,0.2710263091945632,-0.2854131225484622
3,3,6,8,1,1,3,3,0,1,-0.3608415074474072,1,5,2,3,0,10,-0.1756301196323356,4.0,4,3,6,5,0,2,0,1,0.16723525411064472,2,-0.36184288319934577,20,15,1.0798650856845913,0.164933344640563,-0.7236562090084236,2.4136968790857276
3,3,1,6,1,2,3,4,1,1,0.2279515345412083,1,3,1,3,0,13,-0.1756301196323356,4.0,4,3,6,6,0,0,0,1,0.16723525411064472,1,0.615457313101301,15,23,-0.046505565716158846,0.1807262573431252,0.3236859719229567,-0.4304399286064186
