Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,ClaimSize,Accident_date,claim_date,year_claim,Accident_datetime,claim_datetime,days_btw_claim
1,3,7,6,1,4,1,3,0,2,2.6609803298609656,1,4,2,3,13,-0.17473311238742065,1,4,0,8,9,0,1,0,1,1.401130922923752,3,-0.38597202260135616,21,18,2.184273946830745,-0.8059792938528626,-1.625422362606424,2.4172832336407297
3,1,5,6,1,2,3,2,0,2,2.359801396615301,1,4,2,2,12,-0.17473311238742065,3,4,3,8,9,0,3,0,1,1.401130922923752,3,1.1018497645560619,5,9,1.0673650643487038,-0.944307527019536,-0.7070930008375134,-0.4641250433394556
3,1,3,6,1,3,3,1,1,2,-0.049630069350015245,1,5,2,2,4,-0.17473311238742065,4,4,1,7,6,0,0,4,2,1.401130922923752,2,-0.6113508524358442,3,3,1.0673650643487038,-0.9380198800574145,-0.689601012994296,-0.4962298709381206
5,3,4,6,1,4,5,3,0,2,-0.049630069350015245,2,3,1,2,6,-0.17473311238742065,3,4,3,7,6,0,2,0,1,1.401130922923752,1,-0.7507891892666401,18,18,1.0673650643487038,-1.1769504646180322,-0.9111661923417157,-0.4962298709381206
8,4,1,3,1,2,8,4,0,1,-1.2543458023326735,1,4,2,2,3,-0.17473311238742065,4,4,0,5,4,0,2,0,1,1.401130922923752,3,-0.6239084219156006,22,23,1.0673650643487038,-1.478757518799865,-1.193953329140396,-0.48820366403845433
7,3,2,7,1,3,7,4,0,1,-0.5766932025299282,1,3,1,3,9,-0.17473311238742065,1,4,4,7,5,0,0,0,1,1.401130922923752,1,-0.790358540435413,16,24,1.0673650643487038,-1.362436050000617,-1.1064933899243095,-0.4320202157407906
8,4,2,2,1,5,8,4,0,1,-0.8778721357755928,2,4,2,2,4,-0.17473311238742065,3,4,0,6,5,0,3,0,1,1.401130922923752,3,-0.7431715021191831,23,26,1.0673650643487038,-1.4819013422809257,-1.2026993230620047,-0.4721512502391218
6,1,6,2,1,5,6,5,1,2,-0.8778721357755928,1,4,2,2,7,-0.17473311238742065,1,4,0,7,5,0,1,0,1,1.401130922923752,3,1.6261752360425208,6,30,1.0673650643487038,-1.2366831107581866,-1.03652543855144,-0.30360090534613043
4,5,7,2,2,3,5,2,0,2,-1.1790510690212572,1,5,2,3,10,-0.17473311238742065,3,4,0,5,4,1,2,0,1,1.401130922923752,2,0.709659361396959,30,10,1.0673650643487038,-1.1203616419589386,-0.8878435418840925,-0.41596780194145805
3,5,4,1,1,5,3,5,0,1,-0.7272826691527605,1,2,1,6,15,-0.17473311238742065,2,4,1,7,5,0,1,2,2,1.401130922923752,2,-0.5236320307378541,31,31,1.0673650643487038,-1.0260469375271157,-0.771230289595977,-0.4962298709381206
11,2,4,2,1,4,11,2,1,2,-1.028461602398425,1,3,1,3,16,-0.17473311238742065,2,4,1,5,5,0,0,0,1,1.401130922923752,1,-0.7494113915722583,11,11,1.0673650643487038,-1.7334072207657865,-1.4271798337166273,-0.4962298709381206
9,2,6,6,1,3,9,3,0,2,1.9833277300582206,2,4,2,2,9,-0.17473311238742065,4,4,1,8,9,0,0,0,1,1.401130922923752,3,-0.5898846341033905,13,17,1.0673650643487038,-1.5479216353832017,-1.2668366118204684,-0.4641250433394556
7,2,1,6,1,5,7,3,0,2,-0.9531668690870089,2,3,1,2,9,-0.17473311238742065,1,4,4,6,5,0,0,0,1,1.401130922923752,1,-0.6652058092682935,8,19,1.0673650643487038,-1.3372854621521308,-1.0919167333882949,-0.4079415950417918
6,3,5,2,1,2,6,4,0,2,-0.6519879358413444,1,3,1,2,12,-0.17473311238742065,3,4,1,6,5,0,3,0,1,1.401130922923752,1,1.7908680112320778,19,23,1.0673650643487038,-1.2775528160119765,-1.0161181194010198,-0.4641250433394556
5,2,1,2,1,2,5,2,0,2,1.682148796812556,2,5,2,2,11,-0.17473311238742065,2,4,1,8,8,0,1,0,1,1.401130922923752,2,-0.5999514579612654,8,9,1.0673650643487038,-1.1455122298074245,-0.8849282105768896,-0.48820366403845433
3,2,1,2,1,1,3,2,0,2,-0.3508090025956798,1,5,2,2,16,-0.17473311238742065,2,4,3,7,5,0,1,0,1,1.401130922923752,2,0.35304457753935303,8,8,1.0673650643487038,-0.9537389974627183,-0.7041776695303105,-0.4962298709381206
3,1,5,2,1,5,3,1,1,1,-1.4049352689555057,2,4,2,1,15,-0.17473311238742065,2,4,1,5,4,0,2,4,2,1.401130922923752,3,-0.5674371690936355,5,5,1.0673650643487038,-0.944307527019536,-0.6954316756087018,-0.4962298709381206
2,3,6,2,2,1,2,4,1,2,0.7786119970755623,1,3,1,6,16,-0.17473311238742065,1,4,4,8,7,0,2,0,1,1.401130922923752,1,-0.6024950288098748,20,22,1.0673650643487038,-0.9002939982846854,-0.6604476999222672,-0.48017745713878807
8,1,4,2,1,5,8,1,0,2,-0.9531668690870089,1,3,1,3,15,6.407639671848812,4,4,3,7,5,0,3,3,1,1.401130922923752,1,-0.7143951407674828,4,5,1.0673650643487038,-1.4221686961407713,-1.141477365610744,-0.48820366403845433
5,2,5,3,1,1,5,3,0,2,0.025664663961400897,1,3,1,3,5,-0.17473311238742065,3,4,3,7,6,0,3,0,1,1.401130922923752,1,-0.8549974416693993,12,15,1.0673650643487038,-1.1580875237316677,-0.902420198420107,-0.4721512502391218
6,3,3,3,1,5,8,3,0,2,-0.27551426928426365,2,5,2,3,5,-0.17473311238742065,1,4,4,7,6,0,3,0,1,1.401130922923752,2,0.979897301405436,17,19,1.0673650643487038,-1.2712651690498549,-1.1822920039115845,0.00942116374085338
10,5,5,3,1,1,11,2,1,2,1.2303803969440592,1,3,1,3,16,-0.17473311238742065,2,4,1,3,8,0,3,0,1,1.401130922923752,1,-0.5766117531630792,31,8,1.0673650643487038,-1.6988251624741182,-1.4184338397950187,-0.4320202157407906
2,4,5,6,1,5,2,4,0,2,-0.42610373590709594,1,5,2,2,2,-0.17473311238742065,4,4,1,7,5,0,1,0,1,1.401130922923752,2,-0.514014944940409,26,26,1.0673650643487038,-0.9191569391710499,-0.6721090251510787,-0.4962298709381206
2,4,6,2,1,5,3,1,0,2,0.025664663961400897,1,4,2,1,9,-0.17473311238742065,4,4,0,7,6,0,1,0,1,1.401130922923752,3,1.4699873223561524,27,5,1.0673650643487038,-0.9223007626521107,-0.6954316756087018,-0.4400464226404568
2,4,7,2,1,4,3,1,0,1,-0.3508090025956798,1,4,2,2,5,-0.17473311238742065,1,4,0,5,5,0,0,0,1,1.401130922923752,3,-0.7840075732795607,28,4,1.0673650643487038,-0.9254445861331715,-0.6925163443014989,-0.4560988364397893
6,2,6,6,1,1,6,3,0,2,-0.42610373590709594,1,5,2,2,3,-0.17473311238742065,1,4,1,6,5,0,0,0,1,1.401130922923752,2,-0.7270239881216597,13,15,1.0673650643487038,-1.258689875125612,-0.9927954689433967,-0.48017745713878807
7,3,6,14,2,2,7,3,0,2,0.4021383305184816,1,5,2,4,11,-0.17473311238742065,1,4,1,8,6,0,3,4,2,1.401130922923752,2,-0.7711598268694225,20,16,2.184273946830745,-1.37501134392486,-2.1472666665957414,2.4012308198413974
8,1,5,2,2,1,8,2,0,1,-1.3296405356440897,2,4,2,2,13,-0.17473311238742065,1,4,3,5,4,0,0,0,1,1.401130922923752,3,-0.5806568629905975,5,8,1.0673650643487038,-1.4253125196218321,-1.1502233595323528,-0.4721512502391218
10,2,6,6,2,1,10,2,0,2,1.3056751302554752,1,5,2,3,8,-0.17473311238742065,1,4,0,8,8,0,3,0,1,1.401130922923752,2,-0.55894822752179,13,8,2.184273946830745,-1.6422363398150244,-2.392154496400784,2.393204612941731
5,3,6,6,1,3,6,4,0,2,-0.5766932025299282,1,5,2,2,1,-0.17473311238742065,1,4,0,7,5,0,0,0,1,1.401130922923752,2,-0.8018368109334622,20,24,1.0673650643487038,-1.1832381115801536,-1.0190334507082226,-0.21531262944980173
5,4,1,2,1,1,5,4,0,2,-0.3508090025956798,2,5,2,2,10,-0.17473311238742065,3,4,3,7,5,0,0,0,1,1.401130922923752,2,-0.5750418308427213,22,22,1.0673650643487038,-1.1895257585422752,-0.9228275175705273,-0.4962298709381206
8,4,7,9,1,2,9,4,0,1,-0.6519879358413444,2,5,2,2,6,-0.17473311238742065,2,4,3,6,5,0,3,0,1,1.401130922923752,2,-0.782707566158785,28,23,1.0673650643487038,-1.4976204596862295,-1.2843285996636857,-0.287548491546798
3,4,4,2,1,4,3,4,1,1,-0.8025774024641766,2,5,2,2,9,-0.17473311238742065,1,4,0,6,5,0,0,0,1,1.401130922923752,2,1.934058386427039,25,25,1.0673650643487038,-1.0071839966407512,-0.7537383017527596,-0.4962298709381206
11,2,2,1,1,2,11,2,0,2,1.155085663632643,1,3,1,2,5,2.0193911490246568,4,4,0,8,7,0,0,3,2,1.401130922923752,1,1.4511370381965927,9,9,1.0673650643487038,-1.7271195738036649,-1.4213491711022215,-0.4962298709381206
7,1,2,2,1,4,7,2,0,2,-0.8025774024641766,2,4,2,1,11,-0.17473311238742065,1,4,3,7,5,0,1,2,1,1.401130922923752,3,-0.6009634590513877,2,11,1.0673650643487038,-1.3184225212657663,-1.0685940829306717,-0.4239940088411243
4,4,3,6,1,5,4,5,0,1,-0.12492480266143138,2,5,2,2,7,-0.17473311238742065,1,4,1,7,6,0,3,0,1,1.401130922923752,2,0.9726269582145459,24,30,1.0673650643487038,-1.1014987010725739,-0.8586902288120637,-0.44807262954012306
12,3,6,13,1,1,12,3,0,2,-0.12492480266143138,1,3,1,3,9,-0.17473311238742065,2,4,4,7,6,0,1,0,1,1.401130922923752,1,-0.8262753528109124,20,15,2.184273946830745,-1.856016336527156,-2.5903970252905806,2.393204612941731
11,3,2,1,1,3,11,3,0,2,1.682148796812556,1,3,1,3,6,-0.17473311238742065,1,4,3,8,8,1,0,0,1,1.401130922923752,1,-0.6777445642837359,16,17,1.0673650643487038,-1.7491263381710902,-1.4446718215598446,-0.48820366403845433
11,4,2,2,1,4,11,4,0,2,0.10095939727281704,1,4,2,6,10,-0.17473311238742065,2,4,3,7,6,0,3,0,1,1.401130922923752,3,-0.7534481796174838,23,25,1.0673650643487038,-1.7711331025385155,-1.4679944720174678,-0.48017745713878807
7,2,1,1,1,4,7,4,0,2,0.32684359720706546,1,5,2,2,9,-0.17473311238742065,1,4,3,7,6,0,2,0,1,1.401130922923752,2,-0.609556241993582,8,25,1.0673650643487038,-1.3372854621521308,-1.1094087212315122,-0.3597843536437943
8,5,3,1,1,4,9,1,0,2,0.2515488638956493,1,5,2,3,8,-0.17473311238742065,4,4,0,7,6,0,0,0,1,1.401130922923752,2,-0.3897385336303781,31,4,1.0673650643487038,-1.5070519301294119,-1.2289373048268308,-0.4641250433394556
8,5,1,5,2,3,8,5,0,1,0.62802253045273,1,4,2,6,5,-0.17473311238742065,2,4,0,8,7,0,1,0,1,1.401130922923752,3,-0.6379432886606303,29,31,1.0673650643487038,-1.5007642831672903,-1.2172759795980193,-0.48017745713878807
8,5,2,1,1,2,8,5,0,1,-1.555524735578338,2,4,2,1,12,-0.17473311238742065,2,4,1,2,3,0,1,0,1,1.401130922923752,3,-0.8324432407563243,30,30,1.0673650643487038,-1.503908106648351,-1.2143606482908162,-0.4962298709381206
12,2,2,6,1,4,12,3,0,2,0.7786119970755623,2,4,2,2,12,6.407639671848812,3,4,3,8,7,0,0,4,2,1.401130922923752,3,-0.6814300283895589,9,18,1.0673650643487038,-1.8214342782354878,-1.5350470920831343,-0.4239940088411243
9,3,1,2,1,2,9,3,1,1,-0.501398469218512,1,3,1,2,12,-2.3688573737994982,3,4,3,5,5,0,0,3,1,1.401130922923752,1,-0.6840361935136746,15,16,1.0673650643487038,-1.5542092823453233,-1.2639212805132654,-0.48820366403845433
11,3,4,3,1,5,11,3,0,2,2.5856855965495495,1,4,2,2,12,-0.17473311238742065,2,4,0,8,9,0,3,0,1,1.401130922923752,3,1.2825829560232007,18,19,1.0673650643487038,-1.7554139851332118,-1.4505024841742504,-0.48820366403845433
4,4,7,2,2,1,4,4,0,1,-1.555524735578338,1,4,2,2,4,-0.17473311238742065,1,4,1,3,3,0,1,0,1,1.401130922923752,3,-0.626143725002757,28,22,2.184273946830745,-1.114073994996817,-1.8994635054834956,2.385178406042065
6,4,1,6,1,1,7,3,0,2,0.47743306382989775,1,5,2,6,10,-0.17473311238742065,1,4,1,7,7,0,3,0,1,1.401130922923752,2,0.9984906957637845,22,15,1.0673650643487038,-1.2869842864551586,-1.0802554081594833,-0.3116271122457967
6,1,1,2,1,2,6,1,0,1,0.7033172637641462,1,3,1,2,15,-0.17473311238742065,1,4,4,8,7,0,1,0,1,1.401130922923752,1,-0.8183718305325306,1,2,1.0673650643487038,-1.2209639933528829,-0.954896161949759,-0.48820366403845433
8,2,5,4,1,4,8,3,0,2,0.7033172637641462,1,8,3,6,6,-0.17473311238742065,1,4,0,8,7,0,0,4,2,1.401130922923752,3,-0.643912901097502,12,18,1.0673650643487038,-1.4473192839892575,-1.1793766726043815,-0.44807262954012306
8,3,4,2,1,2,9,3,1,2,-0.9531668690870089,1,3,1,2,9,-0.17473311238742065,2,4,1,6,5,0,0,0,1,1.401130922923752,1,-0.8088245753430202,18,16,1.0673650643487038,-1.466182224875622,-1.2639212805132654,-0.2634698708477992
5,2,5,6,1,5,6,1,0,2,0.10095939727281704,1,3,1,3,7,-0.17473311238742065,1,4,3,7,6,0,0,2,1,1.401130922923752,1,1.5122677654692538,12,5,1.0673650643487038,-1.1580875237316677,-0.9636421558713677,-0.30360090534613043
9,1,6,3,1,4,9,2,0,2,0.025664663961400897,1,5,2,3,14,-0.17473311238742065,2,4,0,7,6,0,1,0,1,1.401130922923752,2,-0.5439795120768652,6,11,1.0673650643487038,-1.5259148710157764,-1.249344623977251,-0.4560988364397893
2,1,3,2,1,3,2,2,0,2,-0.5766932025299282,1,3,1,2,12,-0.17473311238742065,1,4,1,6,5,0,0,0,1,1.401130922923752,1,-0.6568695543106887,3,10,1.0673650643487038,-0.8468489991066525,-0.6254637242358324,-0.4400464226404568
5,5,7,1,1,3,7,4,0,2,0.47743306382989775,1,5,2,2,3,-0.17473311238742065,3,0,3,8,7,0,0,0,1,1.401130922923752,2,-0.8359553947004852,31,24,1.0673650643487038,-1.217820169871822,-1.1064933899243095,-0.0628146983561429
7,3,2,3,1,3,7,4,0,2,-0.8025774024641766,1,5,2,2,7,-0.17473311238742065,1,4,1,7,5,0,0,0,1,1.401130922923752,2,0.9821043827961212,16,24,1.0673650643487038,-1.362436050000617,-1.1064933899243095,-0.4320202157407906
7,3,1,1,1,3,7,3,0,2,2.5856855965495495,2,4,2,6,12,-0.17473311238742065,1,4,0,5,9,0,0,0,1,1.401130922923752,3,-0.7418425496686936,15,17,1.0673650643487038,-1.3592922265195562,-1.086086070773889,-0.48017745713878807
9,1,1,3,1,4,9,2,0,1,-0.6519879358413444,2,2,1,6,6,-0.17473311238742065,1,4,0,6,5,0,0,0,1,1.401130922923752,2,1.6735149609729914,1,11,1.0673650643487038,-1.5101957536104726,-1.249344623977251,-0.41596780194145805
9,1,2,2,1,1,12,3,0,1,-0.8778721357755928,1,4,2,2,13,-0.17473311238742065,2,4,1,6,5,0,3,0,1,1.401130922923752,3,-0.17636224657838231,2,15,1.0673650643487038,-1.5133395770915334,-1.5263010981615255,0.33849564662716974
6,3,4,6,1,1,7,2,0,2,0.4021383305184816,2,5,2,6,1,-0.17473311238742065,3,4,1,7,6,0,0,0,1,1.401130922923752,2,-0.7487550562209955,18,8,1.0673650643487038,-1.2744089925309157,-1.0598480890090631,-0.3357057329447955
1,2,5,3,2,6,1,3,1,2,1.155085663632643,1,5,2,1,11,-0.17473311238742065,2,4,0,7,7,0,0,0,1,1.401130922923752,2,1.2197003126696058,12,20,1.0673650643487038,-0.7776848825233158,-0.5642417667845717,-0.4320202157407906
10,5,7,5,2,5,12,2,0,2,1.0044961970098107,1,5,2,3,11,-0.17473311238742065,1,4,3,7,7,0,2,0,1,1.401130922923752,2,-0.6706048368931796,31,12,1.0673650643487038,-1.6988251624741182,-1.517555104239917,-0.15912918115213795
10,5,5,2,1,1,11,2,0,1,-0.6519879358413444,1,4,2,2,16,-0.17473311238742065,1,4,0,7,5,0,3,0,1,1.401130922923752,3,1.8871875758379333,31,8,1.0673650643487038,-1.6988251624741182,-1.4184338397950187,-0.4320202157407906
10,3,5,6,1,5,10,3,0,2,1.9080329967468044,1,8,3,4,2,-0.17473311238742065,1,4,1,8,8,0,3,4,2,1.401130922923752,3,-0.7481956877242741,19,19,1.0673650643487038,-1.661099280701389,-1.3601272136509608,-0.4962298709381206
5,3,7,1,1,2,5,3,0,1,-2.9861246684952447,1,4,2,6,6,-0.17473311238742065,1,4,0,8,1,0,0,0,1,1.401130922923752,3,-0.7789254970150418,21,16,2.184273946830745,-1.1863819350612144,-1.969431456856365,2.393204612941731
4,2,3,1,1,3,4,2,0,2,1.155085663632643,2,5,2,2,11,-0.17473311238742065,1,4,0,8,7,0,0,0,1,1.401130922923752,2,-0.703430288055234,10,10,1.0673650643487038,-1.0574851723377234,-0.8003836026680059,-0.4962298709381206
11,4,6,1,1,1,11,4,0,2,1.3056751302554752,1,5,2,1,13,-0.17473311238742065,3,4,1,7,8,0,1,0,1,1.401130922923752,2,2.6652539584790507,27,22,2.184273946830745,-1.7837083964627587,-2.523344405224914,2.393204612941731
9,2,5,4,1,2,9,2,0,2,-0.12492480266143138,1,4,2,1,2,-0.17473311238742065,4,4,0,6,6,0,0,0,1,1.401130922923752,3,-0.7486758183809036,12,9,2.184273946830745,-1.544777811902141,-2.3076098884919003,2.409257026741064
9,2,5,3,1,1,9,2,0,2,1.0797909303212267,2,5,2,2,4,-0.17473311238742065,4,4,0,8,7,0,0,0,1,1.401130922923752,2,1.402668807223901,12,8,2.184273946830745,-1.544777811902141,-2.3046945571846975,2.4012308198413974
3,4,4,6,2,4,3,4,0,2,-0.8025774024641766,1,5,2,2,1,-0.17473311238742065,3,4,3,6,5,0,2,0,1,1.401130922923752,2,-0.5297170626769598,25,25,1.0673650643487038,-1.0071839966407512,-0.7537383017527596,-0.4962298709381206
11,3,2,5,1,1,11,4,0,1,-1.028461602398425,1,3,1,2,5,-0.17473311238742065,2,4,3,6,5,0,2,0,1,1.401130922923752,1,-0.7193386412659963,16,22,1.0673650643487038,-1.7491263381710902,-1.459248478095859,-0.44807262954012306
10,3,6,2,1,4,12,1,1,2,-0.9531668690870089,2,3,1,3,1,-0.17473311238742065,4,4,3,5,5,0,0,0,3,1.401130922923752,1,1.1953395613657618,20,4,1.0673650643487038,-1.6642431041824497,-1.4942324537822937,-0.13505056045313912
10,2,5,2,1,5,10,2,0,2,-0.8778721357755928,1,4,2,2,7,-0.17473311238742065,2,4,0,5,5,0,0,0,1,1.401130922923752,3,2.36007394007319,12,12,1.0673650643487038,-1.6390925163339638,-1.3397198945005406,-0.4962298709381206
6,3,5,1,1,3,6,5,0,2,-0.20021953597284753,1,3,1,2,9,6.407639671848812,1,4,3,7,6,0,0,0,1,1.401130922923752,1,-0.7223525737224568,19,30,1.0673650643487038,-1.2775528160119765,-1.03652543855144,-0.4079415950417918
8,2,2,1,1,2,8,3,0,2,-1.028461602398425,1,3,1,2,16,-0.17473311238742065,3,4,0,6,5,0,0,0,1,1.401130922923752,1,1.0586343872932014,9,16,1.0673650643487038,-1.437887813546075,-1.173546009989976,-0.4400464226404568
9,2,6,12,1,5,9,3,0,2,2.6609803298609656,1,3,1,4,5,-0.17473311238742065,3,4,4,8,9,0,1,0,1,1.401130922923752,1,-0.7182553623014534,13,19,1.0673650643487038,-1.5479216353832017,-1.2726672744348742,-0.44807262954012306
9,1,5,5,1,5,9,2,0,2,1.155085663632643,1,4,2,2,9,-0.17473311238742065,1,4,1,8,7,0,3,0,1,1.401130922923752,3,-0.580158641502897,5,12,1.0673650643487038,-1.5227710475347156,-1.2522599552844538,-0.4400464226404568
12,5,3,1,1,2,1,1,0,2,1.2303803969440592,2,3,1,2,4,-0.17473311238742065,2,4,4,7,8,0,2,0,1,1.401130922923752,1,-0.6731100551799182,31,2,2.184273946830745,-1.8905983948188243,-1.5787770616911776,-0.48017745713878807
11,4,6,4,2,1,11,5,0,1,-0.7272826691527605,1,3,1,3,8,-0.17473311238742065,1,4,4,5,5,0,0,0,1,1.401130922923752,1,-0.817783878522717,27,29,1.0673650643487038,-1.7837083964627587,-1.4796557972462794,-0.48017745713878807
2,1,5,5,2,2,2,2,0,2,1.60685406350114,1,4,2,3,2,-0.17473311238742065,2,4,0,8,8,0,0,0,1,1.401130922923752,3,-0.6806919224818543,5,9,1.0673650643487038,-0.853136646068774,-0.6225483929286295,-0.4641250433394556
3,5,1,6,1,4,6,1,0,2,0.8539067303869784,1,8,3,4,5,-0.17473311238742065,4,4,1,8,7,0,2,0,1,1.401130922923752,3,-0.7882455313662979,29,4,1.0673650643487038,-1.0197592905649941,-0.9607268245641648,0.04152599133951839
10,1,2,3,1,2,11,5,0,2,0.10095939727281704,1,3,1,2,15,-0.17473311238742065,1,4,3,7,6,1,0,0,1,1.401130922923752,1,-0.7145554255307736,2,30,1.0673650643487038,-1.607654281523356,-1.4825711285534822,-0.022683663857811634
9,4,4,1,1,2,10,1,1,2,0.4021383305184816,2,2,1,6,15,-0.17473311238742065,3,4,1,7,6,0,0,0,1,1.401130922923752,2,-0.8172719080034021,25,2,1.0673650643487038,-1.5856475171559308,-1.3105665814285117,-0.4400464226404568
6,1,7,2,1,2,6,1,0,2,0.7786119970755623,1,4,2,2,15,-0.17473311238742065,2,4,1,7,7,0,0,0,1,1.401130922923752,3,1.0493393182888233,7,2,2.184273946830745,-1.2398269342392474,-2.018992089078814,2.393204612941731
2,1,7,3,1,2,2,2,1,2,-0.5766932025299282,1,3,1,2,9,-0.17473311238742065,4,4,3,7,5,0,0,0,1,1.401130922923752,1,-0.49467946469152035,7,9,1.0673650643487038,-0.8594242930308955,-0.6225483929286295,-0.48017745713878807
5,1,3,5,1,4,5,1,1,2,-0.42610373590709594,1,4,2,6,15,-0.17473311238742065,2,4,3,4,5,0,0,0,1,1.401130922923752,3,1.9524245599471335,3,4,1.0673650643487038,-1.1297931124021208,-0.8703515540408753,-0.48820366403845433
2,3,5,6,2,1,2,3,0,2,2.736275063172382,1,4,2,2,13,-0.17473311238742065,4,4,0,8,9,0,1,0,1,1.401130922923752,3,-0.7156918915386657,19,15,2.184273946830745,-0.8971501748036247,-1.7070516392081048,2.409257026741064
4,3,6,1,1,3,4,3,0,2,-1.028461602398425,1,2,1,6,8,-0.17473311238742065,3,4,0,5,5,0,0,4,2,1.401130922923752,2,-0.7164944008049837,20,17,2.184273946830745,-1.088923407148331,-1.884886848947481,2.409257026741064
10,3,5,6,1,2,11,4,0,2,-0.8025774024641766,1,4,2,3,5,-0.17473311238742065,3,4,3,7,5,0,3,0,1,1.401130922923752,3,-0.8365997901032409,19,23,1.0673650643487038,-1.661099280701389,-1.462163809403062,-0.21531262944980173
8,1,3,6,1,1,8,2,0,2,1.0797909303212267,1,4,2,2,8,-0.17473311238742065,4,4,1,8,7,0,0,0,1,1.401130922923752,3,0.6352814421641079,3,8,1.0673650643487038,-1.4190248726597106,-1.1502233595323528,-0.4560988364397893
12,1,6,3,1,3,12,2,0,2,-1.028461602398425,1,5,2,2,12,-0.17473311238742065,3,4,4,5,5,0,0,0,1,1.401130922923752,2,0.9663378617009571,6,10,1.0673650643487038,-1.8120028077923054,-1.5117244416255111,-0.4641250433394556
11,1,3,5,1,2,11,2,0,2,1.9080329967468044,1,3,1,2,11,-0.17473311238742065,1,4,3,8,8,0,0,0,1,1.401130922923752,1,1.5700607344092796,3,9,1.0673650643487038,-1.7082566329173003,-1.4213491711022215,-0.44807262954012306
10,4,3,2,1,1,10,5,0,1,-1.3296405356440897,1,5,2,3,5,-0.17473311238742065,2,4,0,4,4,0,3,0,1,1.401130922923752,2,-0.6868789867082015,24,29,1.0673650643487038,-1.6768183981066929,-1.3892805267229897,-0.4560988364397893
9,2,1,1,1,1,9,2,0,1,-1.2543458023326735,1,2,1,6,11,-0.17473311238742065,2,4,1,5,4,0,0,0,1,1.401130922923752,2,-0.8285819337724892,8,8,1.0673650643487038,-1.532202517977898,-1.2405986300556424,-0.4962298709381206
6,4,6,6,1,5,7,1,0,2,0.47743306382989775,1,3,1,2,9,-0.17473311238742065,1,4,0,8,7,0,3,0,1,1.401130922923752,1,2.010087274903447,27,5,1.0673650643487038,-1.3027034038604626,-1.0511020950874543,-0.4320202157407906
5,4,3,2,1,2,6,3,0,2,-0.42610373590709594,1,3,1,6,13,-0.17473311238742065,3,4,4,7,5,0,3,0,1,1.401130922923752,1,-0.7726794566794025,24,16,1.0673650643487038,-1.1958134055043967,-0.9957108002505995,-0.3116271122457967
12,2,1,1,1,1,12,2,1,2,-0.27551426928426365,1,3,1,2,1,-0.17473311238742065,1,4,3,7,6,0,0,0,1,1.401130922923752,1,1.7595911352097173,8,8,1.0673650643487038,-1.818290454754427,-1.5058937790111053,-0.4962298709381206
9,3,5,6,1,1,9,4,0,1,0.10095939727281704,1,4,2,3,9,-0.17473311238742065,3,4,3,7,6,0,2,0,1,1.401130922923752,3,1.4866041125116625,19,22,1.0673650643487038,-1.5667845762695662,-1.2814132683564827,-0.4721512502391218
8,2,4,2,1,2,8,4,0,2,-0.8025774024641766,1,3,1,2,1,-0.17473311238742065,4,4,3,7,5,0,3,0,1,1.401130922923752,1,1.8072391279016413,11,23,1.0673650643487038,-1.4441754605081967,-1.193953329140396,-0.3999153881421255
6,2,5,6,1,1,6,3,0,2,0.7786119970755623,2,5,2,6,3,-0.17473311238742065,4,4,0,8,7,0,0,0,1,1.401130922923752,2,-0.7583055677600985,12,15,1.0673650643487038,-1.2555460516445511,-0.9927954689433967,-0.4721512502391218
3,4,1,12,1,4,3,5,0,2,1.8327382634353881,1,3,1,5,16,-0.17473311238742065,1,4,4,8,8,0,2,0,1,1.401130922923752,1,-0.765030653302503,22,31,1.0673650643487038,-0.9977525261975689,-0.771230289595977,-0.4239940088411243
9,2,3,2,2,1,10,2,0,2,-0.27551426928426365,1,5,2,3,7,-0.17473311238742065,3,4,3,7,6,0,1,0,1,1.401130922923752,2,-0.784296302943457,10,8,1.0673650643487038,-1.5384901649400193,-1.328058569271729,-0.2714960777474655
4,4,6,1,1,3,12,5,0,1,-2.9861246684952447,1,8,3,6,11,-0.17473311238742065,4,4,0,8,1,0,0,0,1,1.401130922923752,3,0.9581474188417862,27,31,1.0673650643487038,-1.1109301715157562,-1.5729463990767718,1.4942694401791103
9,3,4,3,2,1,9,4,1,2,0.2515488638956493,1,5,2,3,16,-0.17473311238742065,2,4,1,6,6,0,0,0,1,1.401130922923752,2,2.3052080676004825,18,22,1.0673650643487038,-1.5636407527885055,-1.2814132683564827,-0.4641250433394556
8,2,1,6,2,1,8,2,0,2,-0.42610373590709594,1,3,1,2,7,-0.17473311238742065,4,4,0,7,5,0,0,0,1,1.401130922923752,1,1.7422999188718733,8,8,1.0673650643487038,-1.4347439900650143,-1.1502233595323528,-0.4962298709381206
9,3,5,1,1,1,9,3,0,2,0.47743306382989775,1,5,2,2,8,-0.17473311238742065,2,4,0,8,7,0,3,0,1,1.401130922923752,2,-0.7912120658453518,19,15,2.184273946830745,-1.5667845762695662,-2.3251018763351174,2.4012308198413974
